order_id,user_id,product_id,order_date,quantity,unit_price,total_amount,payment_method,status,city,is_anomaly
O001809,U00171,P00059,2026-03-01 16:02:00,1,454.17,454.17,微信支付,已完成,北京,
O001809,U00171,P00034,2026-03-01 16:02:00,2,972.35,1944.7,微信支付,已完成,北京,
O001810,U00341,P00080,2025-11-13 21:01:00,3,883.15,2649.45,支付宝,已完成,杭州,
O001810,U00341,P00046,2025-11-13 21:01:00,1,449.24,449.24,银行卡,已完成,杭州,
O001810,U00341,P00059,2025-11-13 21:01:00,2,454.17,908.34,支付宝,已完成,杭州,
O001811,U00310,P00025,2025-02-13 19:51:00,2,548.1,1096.2,银行卡,已完成,武汉,
O001811,U00310,P00006,2025-02-13 19:51:00,2,460.12,920.24,支付宝,已完成,武汉,
O001811,U00310,P00013,2025-02-13 19:51:00,2,585.71,1171.42,支付宝,已完成,武汉,
O001812,U00299,P00017,2025-01-08 04:50:00,2,707.68,1415.36,银行卡,已完成,成都,
O001812,U00299,P00078,2025-01-08 04:50:00,2,469.02,938.04,微信支付,已完成,成都,
O001812,U00299,P00058,2025-01-08 04:50:00,3,433.34,1300.02,支付宝,已完成,成都,
O001812,U00299,P00050,2025-01-08 04:50:00,3,89.34,268.02,银行卡,已取消,成都,
O001813,U00212,P00051,2025-09-05 20:02:00,1,229.85,229.85,银行卡,已完成,西安,
O001814,U00252,P00021,2026-02-25 21:18:00,2,244.37,488.74,支付宝,已完成,深圳,
O001815,U00488,P00042,2025-03-09 06:05:00,1,770.42,770.42,支付宝,已完成,北京,
O001815,U00488,P00019,2025-03-09 06:05:00,2,472.92,945.84,微信支付,已完成,北京,
O001816,U00267,P00080,2025-06-14 23:53:00,1,883.15,883.15,微信支付,已完成,西安,
O001816,U00267,P00040,2025-06-14 23:53:00,1,76.67,76.67,支付宝,已完成,西安,
O001816,U00267,P00077,2025-06-14 23:53:00,1,329.75,329.75,微信支付,已完成,西安,
O001816,U00267,P00050,2025-06-14 23:53:00,1,89.34,89.34,支付宝,已完成,西安,
O001816,U00267,P00009,2025-06-14 23:53:00,1,120.07,120.07,银行卡,已完成,西安,
O001817,U00118,P00020,2025-05-28 21:09:00,3,235.12,705.36,银行卡,已完成,成都,
O001817,U00118,P00017,2025-05-28 21:09:00,1,707.68,707.68,银行卡,已取消,成都,
O001818,U00139,P00036,2025-05-13 23:14:00,3,616.69,1850.0700000000002,支付宝,已完成,成都,
O001819,U00442,P00066,2025-01-16 17:59:00,1,668.53,668.53,银行卡,已完成,广州,
O001819,U00442,P00029,2025-01-16 17:59:00,2,604.38,1208.76,银行卡,已完成,广州,
O001819,U00442,P00034,2025-01-16 17:59:00,2,972.35,1944.7,微信支付,已完成,广州,
O001819,U00442,P00089,2025-01-16 17:59:00,1,23.37,23.37,银行卡,已完成,广州,
O001820,U00076,P00080,2025-04-27 02:13:00,3,883.15,2649.45,微信支付,已完成,西安,
O001820,U00076,P00073,2025-04-27 02:13:00,3,587.24,1761.72,微信支付,已完成,西安,
O001820,U00076,P00088,2025-04-27 02:13:00,1,110.35,110.35,支付宝,退款中,西安,
O001820,U00076,P00096,2025-04-27 02:13:00,3,366.51,1099.53,支付宝,已完成,西安,
O001821,U00416,P00065,2025-04-22 21:21:00,2,434.45,868.9,支付宝,已完成,北京,
O001821,U00416,P00061,2025-04-22 21:21:00,3,969.52,2908.56,银行卡,已完成,北京,
O001821,U00416,P00058,2025-04-22 21:21:00,1,433.34,433.34,支付宝,已完成,北京,
O001822,U00422,P00038,2025-11-17 04:20:00,2,606.87,1213.74,微信支付,已完成,北京,
O001822,U00422,P00096,2025-11-17 04:20:00,2,366.51,733.02,银行卡,已取消,北京,
O001822,U00422,P00024,2025-11-17 04:20:00,1,159.91,159.91,支付宝,已完成,北京,
O001823,U00024,P00030,2025-05-08 08:21:00,3,538.43,1615.29,微信支付,已取消,南京,
O001823,U00024,P00071,2025-05-08 08:21:00,26,55.86,1452.36,支付宝,已完成,南京,1.0
O001823,U00024,P00095,2025-05-08 08:21:00,3,900.85,2702.55,微信支付,已完成,南京,
O001824,U00277,P00091,2025-10-07 15:19:00,3,569.59,1708.77,微信支付,已完成,武汉,
O001824,U00277,P00090,2025-10-07 15:19:00,2,178.25,356.5,银行卡,已完成,武汉,
O001824,U00277,P00065,2025-10-07 15:19:00,1,434.45,434.45,支付宝,已完成,武汉,
O001825,U00285,P00048,2025-07-04 19:12:00,3,245.41,736.23,微信支付,已完成,杭州,
O001826,U00049,P00038,2025-12-03 20:02:00,2,606.87,1213.74,银行卡,已完成,杭州,
O001826,U00049,P00092,2025-12-03 20:02:00,1,554.58,554.58,微信支付,已完成,杭州,
O001826,U00049,P00011,2025-12-03 20:02:00,2,545.4,1090.8,银行卡,已完成,杭州,
O001826,U00049,P00033,2025-12-03 20:02:00,3,174.89,524.67,支付宝,已完成,杭州,
O001827,U00181,P00027,2025-12-29 14:19:00,3,503.55,1510.65,微信支付,已完成,上海,
O001827,U00181,P00028,2025-12-29 14:19:00,3,169.68,509.04,微信支付,已完成,上海,
O001827,U00181,P00009,2025-12-29 14:19:00,1,120.07,120.07,银行卡,已完成,上海,
O001828,U00478,P00079,2025-08-19 05:39:00,12,25.37,304.44,支付宝,已完成,成都,
O001828,U00478,P00060,2025-08-19 05:39:00,2,69.48,138.96,支付宝,已完成,成都,
O001828,U00478,P00004,2025-08-19 05:39:00,3,247.91,743.73,支付宝,已完成,成都,
O001828,U00478,P00012,2025-08-19 05:39:00,3,560.9,1682.6999999999998,微信支付,已完成,成都,
O001829,U00376,P00061,2025-09-29 16:32:00,1,969.52,969.52,微信支付,已取消,成都,
O001830,U00060,P00064,2025-07-07 18:37:00,2,279.8,559.6,微信支付,已完成,西安,
O001830,U00060,P00078,2025-07-07 18:37:00,2,469.02,938.04,银行卡,已取消,西安,
O001831,U00445,P00021,2025-01-24 06:13:00,1,244.37,244.37,支付宝,已完成,北京,
O001832,U00136,P00002,2025-10-13 01:59:00,2,741.64,1483.28,银行卡,已完成,重庆,
O001832,U00136,P00038,2025-10-13 01:59:00,3,606.87,1820.6100000000001,支付宝,已完成,重庆,
O001832,U00136,P00058,2025-10-13 01:59:00,2,433.34,866.68,银行卡,已完成,重庆,
O001832,U00136,P00027,2025-10-13 01:59:00,2,503.55,1007.1,微信支付,已完成,重庆,
O001833,U00114,P00052,2025-07-26 12:26:00,2,483.12,966.24,银行卡,已完成,杭州,
O001833,U00114,P00002,2025-07-26 12:26:00,3,741.64,2224.92,微信支付,已完成,杭州,
O001833,U00114,P00001,2025-07-26 12:26:00,1,44.41,44.41,银行卡,已完成,杭州,
O001834,U00276,P00065,2025-03-07 03:37:00,3,434.45,1303.35,银行卡,已完成,武汉,
O001834,U00276,P00054,2025-03-07 03:37:00,2,435.01,870.02,支付宝,已完成,武汉,
O001835,U00363,P00026,2026-02-09 06:38:00,3,411.31,1233.93,银行卡,已完成,武汉,
O001835,U00363,P00002,2026-02-09 06:38:00,2,741.64,1483.28,银行卡,已完成,武汉,
O001836,U00390,P00005,2025-01-19 12:25:00,1,721.6,721.6,支付宝,已完成,广州,
O001836,U00390,P00035,2025-01-19 12:25:00,2,873.01,1746.02,支付宝,已完成,广州,
O001836,U00390,P00070,2025-01-19 12:25:00,3,75.64,226.92000000000002,银行卡,已完成,广州,
O001836,U00390,P00046,2025-01-19 12:25:00,3,449.24,1347.72,支付宝,已完成,广州,
O001837,U00180,P00016,2025-02-20 04:16:00,3,179.3,537.9000000000001,银行卡,已完成,上海,
O001837,U00180,P00004,2025-02-20 04:16:00,2,247.91,495.82,微信支付,已完成,上海,
O001838,U00158,P00049,2025-10-14 22:46:00,3,244.26,732.78,银行卡,已完成,成都,
O001838,U00158,P00033,2025-10-14 22:46:00,2,174.89,349.78,支付宝,已完成,成都,
O001839,U00378,P00074,2026-02-24 17:51:00,1,664.13,664.13,微信支付,已完成,西安,
O001839,U00378,P00034,2026-02-24 17:51:00,1,972.35,972.35,支付宝,已完成,西安,
O001839,U00378,P00022,2026-02-24 17:51:00,3,282.29,846.8700000000001,银行卡,已完成,西安,
O001840,U00255,P00055,2025-04-01 15:25:00,3,679.8,2039.3999999999999,银行卡,已完成,上海,
O001840,U00255,P00067,2025-04-01 15:25:00,1,233.25,233.25,支付宝,已完成,上海,
O001840,U00255,P00064,2025-04-01 15:25:00,2,279.8,559.6,微信支付,退款中,上海,
O001840,U00255,P00061,2025-04-01 15:25:00,1,969.52,969.52,银行卡,已完成,上海,
O001841,U00013,P00023,2025-10-08 20:34:00,1,228.27,228.27,银行卡,已完成,杭州,
O001841,U00013,P00056,2025-10-08 20:34:00,41,15.05,617.0500000000001,微信支付,已完成,杭州,1.0
O001841,U00013,P00063,2025-10-08 20:34:00,14,91.8,1285.2,支付宝,已完成,杭州,
O001842,U00158,P00024,2025-09-27 00:19:00,2,159.91,319.82,微信支付,已完成,成都,
O001842,U00158,P00096,2025-09-27 00:19:00,2,366.51,733.02,银行卡,退款中,成都,
O001842,U00158,P00026,2025-09-27 00:19:00,10,13.6,136.0,支付宝,已完成,成都,
O001843,U00050,P00059,2026-02-14 12:49:00,50,1.92,96.0,银行卡,已完成,杭州,1.0
O001843,U00050,P00091,2026-02-14 12:49:00,2,569.59,1139.18,支付宝,退款中,杭州,
O001843,U00050,P00078,2026-02-14 12:49:00,3,469.02,1407.06,支付宝,已取消,杭州,
O001844,U00233,P00086,2025-11-10 18:24:00,1,226.32,226.32,支付宝,已完成,广州,
O001844,U00233,P00030,2025-11-10 18:24:00,1,538.43,538.43,支付宝,已完成,广州,
O001844,U00233,P00050,2025-11-10 18:24:00,2,89.34,178.68,微信支付,已完成,广州,
O001844,U00233,P00058,2025-11-10 18:24:00,3,433.34,1300.02,银行卡,已完成,广州,
O001845,U00290,P00047,2025-08-13 05:57:00,3,240.1,720.3,银行卡,已完成,南京,
O001845,U00290,P00080,2025-08-13 05:57:00,1,883.15,883.15,支付宝,已完成,南京,
O001845,U00290,P00061,2025-08-13 05:57:00,1,969.52,969.52,支付宝,已完成,南京,
O001846,U00158,P00087,2025-12-14 19:06:00,3,515.2,1545.6000000000001,支付宝,已完成,成都,
O001846,U00158,P00064,2025-12-14 19:06:00,47,57.6,2707.2000000000003,银行卡,已完成,成都,1.0
O001846,U00158,P00027,2025-12-14 19:06:00,3,503.55,1510.65,银行卡,已完成,成都,
O001846,U00158,P00081,2025-12-14 19:06:00,1,174.49,174.49,银行卡,已完成,成都,
O001847,U00176,P00045,2025-12-11 19:30:00,2,718.59,1437.18,银行卡,已完成,上海,
O001847,U00176,P00065,2025-12-11 19:30:00,1,434.45,434.45,微信支付,已取消,上海,
O001848,U00438,P00007,2025-07-30 08:17:00,2,763.53,1527.06,银行卡,已完成,南京,
O001848,U00438,P00022,2025-07-30 08:17:00,2,282.29,564.58,支付宝,已完成,南京,
O001848,U00438,P00049,2025-07-30 08:17:00,3,244.26,732.78,银行卡,已完成,南京,
O001848,U00438,P00026,2025-07-30 08:17:00,3,411.31,1233.93,银行卡,已完成,南京,
O001849,U00325,P00045,2025-05-16 14:47:00,3,718.59,2155.77,微信支付,已完成,深圳,
O001850,U00141,P00041,2026-03-14 14:58:00,1,737.17,737.17,支付宝,已完成,西安,
O001850,U00141,P00083,2026-03-14 14:58:00,2,27.57,55.14,银行卡,已完成,西安,
O001850,U00141,P00005,2026-03-14 14:58:00,27,32.08,866.16,银行卡,已完成,西安,1.0
O001851,U00204,P00034,2025-06-11 07:41:00,2,972.35,1944.7,微信支付,已完成,上海,
O001851,U00204,P00043,2025-06-11 07:41:00,2,181.72,363.44,支付宝,已完成,上海,
O001851,U00204,P00004,2025-06-11 07:41:00,1,247.91,247.91,银行卡,已完成,上海,
O001851,U00204,P00031,2025-06-11 07:41:00,2,686.58,1373.16,微信支付,已完成,上海,
O001851,U00204,P00057,2025-06-11 07:41:00,1,263.58,263.58,银行卡,已完成,上海,
O001852,U00195,P00090,2025-06-05 23:33:00,1,178.25,178.25,支付宝,已完成,西安,
O001853,U00108,P00001,2025-01-29 08:05:00,3,44.41,133.23,微信支付,已完成,深圳,
O001853,U00108,P00093,2025-01-29 08:05:00,1,165.03,165.03,微信支付,已完成,深圳,
O001853,U00108,P00050,2025-01-29 08:05:00,3,89.34,268.02,银行卡,已完成,深圳,
O001854,U00232,P00026,2025-11-20 18:27:00,2,411.31,822.62,支付宝,已完成,成都,
O001854,U00232,P00038,2025-11-20 18:27:00,2,606.87,1213.74,银行卡,已完成,成都,
O001855,U00020,P00063,2025-05-07 06:54:00,3,904.29,2712.87,支付宝,已完成,北京,
O001855,U00020,P00026,2025-05-07 06:54:00,3,411.31,1233.93,微信支付,已完成,北京,
O001856,U00363,P00007,2026-01-24 18:18:00,1,763.53,763.53,支付宝,已完成,武汉,
O001857,U00224,P00015,2025-01-23 15:51:00,3,869.05,2607.1499999999996,支付宝,已完成,重庆,
O001857,U00224,P00088,2025-01-23 15:51:00,3,110.35,331.04999999999995,银行卡,已完成,重庆,
O001857,U00224,P00077,2025-01-23 15:51:00,1,329.75,329.75,微信支付,已完成,重庆,
O001857,U00224,P00042,2025-01-23 15:51:00,2,770.42,1540.84,支付宝,已完成,重庆,
O001857,U00224,P00051,2025-01-23 15:51:00,3,229.85,689.55,银行卡,已完成,重庆,
O001858,U00485,P00044,2025-08-31 16:37:00,2,964.98,1929.96,银行卡,已完成,南京,
O001858,U00485,P00003,2025-08-31 16:37:00,2,598.58,1197.16,支付宝,已完成,南京,
O001859,U00015,P00061,2026-01-07 12:55:00,3,969.52,2908.56,银行卡,已完成,重庆,
O001859,U00015,P00043,2026-01-07 12:55:00,1,181.72,181.72,银行卡,已取消,重庆,
O001859,U00015,P00056,2026-01-07 12:55:00,3,414.47,1243.41,微信支付,已完成,重庆,
O001859,U00015,P00097,2026-01-07 12:55:00,3,974.26,2922.7799999999997,微信支付,已完成,重庆,
O001859,U00015,P00008,2026-01-07 12:55:00,2,292.21,584.42,银行卡,已完成,重庆,
O001860,U00302,P00090,2025-09-24 09:43:00,1,178.25,178.25,微信支付,已取消,重庆,
O001861,U00256,P00043,2025-07-30 16:28:00,3,181.72,545.16,微信支付,已完成,南京,
O001862,U00251,P00081,2025-10-24 02:48:00,2,174.49,348.98,支付宝,已完成,重庆,
O001863,U00061,P00035,2026-03-30 00:52:00,3,873.01,2619.0299999999997,银行卡,已完成,北京,
O001863,U00061,P00006,2026-03-30 00:52:00,2,460.12,920.24,银行卡,已完成,北京,
O001863,U00061,P00064,2026-03-30 00:52:00,1,279.8,279.8,微信支付,已完成,北京,
O001863,U00061,P00005,2026-03-30 00:52:00,2,721.6,1443.2,支付宝,已完成,北京,
O001864,U00477,P00089,2026-03-20 10:42:00,2,23.37,46.74,支付宝,已完成,南京,
O001864,U00477,P00087,2026-03-20 10:42:00,1,515.2,515.2,微信支付,已完成,南京,
O001864,U00477,P00001,2026-03-20 10:42:00,2,44.41,88.82,银行卡,已完成,南京,
O001865,U00126,P00033,2026-02-10 21:50:00,3,174.89,524.67,银行卡,已完成,上海,
O001865,U00126,P00032,2026-02-10 21:50:00,2,773.13,1546.26,支付宝,已取消,上海,
O001865,U00126,P00095,2026-02-10 21:50:00,3,900.85,2702.55,银行卡,已完成,上海,
O001865,U00126,P00011,2026-02-10 21:50:00,3,545.4,1636.1999999999998,微信支付,已完成,上海,
O001866,U00103,P00081,2025-04-06 20:02:00,2,174.49,348.98,银行卡,已完成,北京,
O001866,U00103,P00048,2025-04-06 20:02:00,1,245.41,245.41,支付宝,已完成,北京,
O001866,U00103,P00056,2025-04-06 20:02:00,3,414.47,1243.41,微信支付,已完成,北京,
O001866,U00103,P00001,2025-04-06 20:02:00,3,44.41,133.23,支付宝,已完成,北京,
O001867,U00196,P00022,2025-04-11 07:01:00,1,282.29,282.29,银行卡,已完成,武汉,
O001867,U00196,P00032,2025-04-11 07:01:00,1,773.13,773.13,支付宝,已完成,武汉,
O001867,U00196,P00046,2025-04-11 07:01:00,1,449.24,449.24,银行卡,已完成,武汉,
O001867,U00196,P00052,2025-04-11 07:01:00,1,483.12,483.12,微信支付,已完成,武汉,
O001867,U00196,P00034,2025-04-11 07:01:00,3,972.35,2917.05,微信支付,已完成,武汉,
O001868,U00048,P00038,2025-10-13 10:00:00,1,606.87,606.87,银行卡,已完成,广州,
O001869,U00072,P00067,2025-12-25 01:48:00,1,233.25,233.25,微信支付,已完成,深圳,
O001869,U00072,P00017,2025-12-25 01:48:00,1,707.68,707.68,支付宝,已取消,深圳,
O001869,U00072,P00008,2025-12-25 01:48:00,2,292.21,584.42,微信支付,已完成,深圳,
O001869,U00072,P00039,2025-12-25 01:48:00,2,881.05,1762.1,支付宝,已完成,深圳,
O001870,U00308,P00096,2025-08-17 06:37:00,2,366.51,733.02,微信支付,已完成,武汉,
O001870,U00308,P00020,2025-08-17 06:37:00,1,235.12,235.12,支付宝,已完成,武汉,
O001870,U00308,P00035,2025-08-17 06:37:00,3,873.01,2619.0299999999997,银行卡,已完成,武汉,
O001870,U00308,P00092,2025-08-17 06:37:00,2,554.58,1109.16,微信支付,已取消,武汉,
O001870,U00308,P00043,2025-08-17 06:37:00,1,181.72,181.72,微信支付,已完成,武汉,
O001871,U00446,P00088,2025-07-05 11:41:00,3,110.35,331.04999999999995,支付宝,已完成,深圳,
O001871,U00446,P00054,2025-07-05 11:41:00,3,435.01,1305.03,微信支付,已完成,深圳,
O001871,U00446,P00100,2025-07-05 11:41:00,1,806.09,806.09,银行卡,已完成,深圳,
O001871,U00446,P00068,2025-07-05 11:41:00,3,79.64,238.92000000000002,支付宝,已完成,深圳,
O001872,U00135,P00014,2026-01-15 16:29:00,2,777.51,1555.02,支付宝,已完成,武汉,
O001872,U00135,P00087,2026-01-15 16:29:00,1,515.2,515.2,支付宝,已完成,武汉,
O001872,U00135,P00044,2026-01-15 16:29:00,3,964.98,2894.94,银行卡,已完成,武汉,
O001872,U00135,P00002,2026-01-15 16:29:00,2,741.64,1483.28,微信支付,已完成,武汉,
O001873,U00122,P00077,2025-06-20 00:28:00,1,329.75,329.75,支付宝,已完成,广州,
O001873,U00122,P00047,2025-06-20 00:28:00,1,240.1,240.1,银行卡,已完成,广州,
O001873,U00122,P00045,2025-06-20 00:28:00,1,718.59,718.59,支付宝,已完成,广州,
O001873,U00122,P00046,2025-06-20 00:28:00,2,449.24,898.48,支付宝,已完成,广州,
O001874,U00322,P00074,2025-09-12 15:17:00,3,664.13,1992.3899999999999,微信支付,已完成,南京,
O001874,U00322,P00024,2025-09-12 15:17:00,1,159.91,159.91,银行卡,已完成,南京,
O001874,U00322,P00048,2025-09-12 15:17:00,1,245.41,245.41,支付宝,已完成,南京,
O001875,U00316,P00091,2025-01-20 00:31:00,2,569.59,1139.18,银行卡,已完成,上海,
O001876,U00146,P00060,2025-10-08 09:36:00,1,69.48,69.48,银行卡,已完成,武汉,
O001876,U00146,P00034,2025-10-08 09:36:00,2,972.35,1944.7,支付宝,已完成,武汉,
O001876,U00146,P00093,2025-10-08 09:36:00,2,165.03,330.06,微信支付,已完成,武汉,
O001876,U00146,P00014,2025-10-08 09:36:00,1,777.51,777.51,支付宝,已取消,武汉,
O001877,U00221,P00049,2025-08-17 08:39:00,1,244.26,244.26,微信支付,已取消,上海,
O001878,U00252,P00047,2025-03-17 21:30:00,1,240.1,240.1,微信支付,已完成,深圳,
O001878,U00252,P00026,2025-03-17 21:30:00,2,411.31,822.62,银行卡,已取消,深圳,
O001878,U00252,P00009,2025-03-17 21:30:00,1,120.07,120.07,支付宝,已完成,深圳,
O001878,U00252,P00037,2025-03-17 21:30:00,1,548.49,548.49,支付宝,已完成,深圳,
O001879,U00183,P00056,2025-11-15 10:56:00,3,414.47,1243.41,银行卡,已取消,上海,
O001879,U00183,P00024,2025-11-15 10:56:00,2,159.91,319.82,银行卡,已完成,上海,
O001879,U00183,P00016,2025-11-15 10:56:00,2,179.3,358.6,微信支付,已完成,上海,
O001880,U00287,P00039,2026-02-25 19:22:00,3,881.05,2643.1499999999996,微信支付,已完成,西安,
O001881,U00258,P00026,2025-08-02 22:03:00,2,411.31,822.62,银行卡,已完成,武汉,
O001881,U00258,P00011,2025-08-02 22:03:00,1,545.4,545.4,银行卡,已完成,武汉,
O001881,U00258,P00061,2025-08-02 22:03:00,3,969.52,2908.56,支付宝,已完成,武汉,
O001882,U00285,P00088,2025-07-16 01:49:00,46,4.43,203.77999999999997,银行卡,已完成,杭州,1.0
O001882,U00285,P00032,2025-07-16 01:49:00,3,773.13,2319.39,微信支付,已完成,杭州,
O001882,U00285,P00009,2025-07-16 01:49:00,33,20.99,692.67,银行卡,已完成,杭州,1.0
O001882,U00285,P00086,2025-07-16 01:49:00,1,226.32,226.32,微信支付,已完成,杭州,
O001882,U00285,P00054,2025-07-16 01:49:00,1,435.01,435.01,微信支付,已完成,杭州,
O001883,U00017,P00091,2025-11-09 22:12:00,2,569.59,1139.18,银行卡,已完成,西安,
O001883,U00017,P00028,2025-11-09 22:12:00,10,33.43,334.3,银行卡,已完成,西安,
O001884,U00287,P00084,2025-11-22 14:33:00,3,940.05,2820.1499999999996,支付宝,已完成,西安,
O001884,U00287,P00009,2025-11-22 14:33:00,2,120.07,240.14,支付宝,已完成,西安,
O001885,U00396,P00096,2025-08-20 13:25:00,1,366.51,366.51,银行卡,已完成,重庆,
O001885,U00396,P00035,2025-08-20 13:25:00,3,873.01,2619.0299999999997,微信支付,已完成,重庆,
O001886,U00151,P00056,2025-04-06 23:49:00,2,414.47,828.94,微信支付,已完成,深圳,
O001886,U00151,P00038,2025-04-06 23:49:00,3,606.87,1820.6100000000001,银行卡,已完成,深圳,
O001886,U00151,P00062,2025-04-06 23:49:00,2,182.88,365.76,,已完成,深圳,
O001886,U00151,P00036,2025-04-06 23:49:00,2,616.69,1233.38,银行卡,已完成,深圳,
O001887,U00168,P00061,2025-09-23 02:43:00,2,969.52,1939.04,支付宝,已完成,上海,
O001887,U00168,P00057,2025-09-23 02:43:00,2,263.58,527.16,支付宝,已取消,上海,
O001887,U00168,P00039,2025-09-23 02:43:00,3,881.05,2643.1499999999996,银行卡,已完成,上海,
O001887,U00168,P00035,2025-09-23 02:43:00,2,873.01,1746.02,支付宝,已完成,上海,
O001887,U00168,P00079,2025-09-23 02:43:00,2,546.78,1093.56,银行卡,已完成,上海,
O001888,U00074,P00020,2025-04-11 19:17:00,3,235.12,705.36,银行卡,已完成,北京,
O001889,U00481,P00050,2025-10-17 12:17:00,1,89.34,89.34,银行卡,已完成,杭州,
O001889,U00481,P00054,2025-10-17 12:17:00,1,435.01,435.01,微信支付,已完成,杭州,
O001889,U00481,P00086,2025-10-17 12:17:00,3,226.32,678.96,银行卡,已完成,杭州,
O001889,U00481,P00067,2025-10-17 12:17:00,2,233.25,466.5,微信支付,已完成,杭州,
O001889,U00481,P00009,2025-10-17 12:17:00,1,120.07,120.07,微信支付,已完成,杭州,
O001890,U00118,P00007,2025-09-06 22:35:00,1,763.53,763.53,支付宝,已完成,成都,
O001890,U00118,P00050,2025-09-06 22:35:00,3,89.34,268.02,银行卡,已完成,成都,
O001890,U00118,P00087,2025-09-06 22:35:00,2,515.2,1030.4,微信支付,已完成,成都,
O001891,U00476,P00050,2025-05-16 10:20:00,2,89.34,178.68,银行卡,已完成,武汉,
O001891,U00476,P00088,2025-05-16 10:20:00,2,110.35,220.7,支付宝,已完成,武汉,
O001891,U00476,P00042,2025-05-16 10:20:00,3,770.42,2311.2599999999998,微信支付,已完成,武汉,
O001891,U00476,P00087,2025-05-16 10:20:00,2,515.2,1030.4,银行卡,已完成,武汉,
O001891,U00476,P00100,2025-05-16 10:20:00,2,806.09,1612.18,支付宝,已完成,武汉,
O001892,U00334,P00078,2025-08-06 08:40:00,1,469.02,469.02,微信支付,已完成,深圳,
O001892,U00334,P00034,2025-08-06 08:40:00,1,972.35,972.35,支付宝,已完成,深圳,
O001892,U00334,P00028,2025-08-06 08:40:00,2,169.68,339.36,微信支付,已完成,深圳,
O001893,U00022,P00088,2025-02-01 09:09:00,2,110.35,220.7,银行卡,已完成,西安,
O001894,U00052,P00032,2026-03-20 11:08:00,3,773.13,2319.39,银行卡,已完成,重庆,
O001895,U00498,P00044,2025-09-28 11:42:00,3,964.98,2894.94,微信支付,已完成,武汉,
O001896,U00163,P00070,2026-03-27 17:20:00,2,75.64,151.28,微信支付,退款中,广州,
O001897,U00427,P00061,2025-04-06 22:36:00,2,969.52,1939.04,银行卡,已完成,北京,
O001897,U00427,P00055,2025-04-06 22:36:00,2,679.8,1359.6,微信支付,已完成,北京,
O001897,U00427,P00053,2025-04-06 22:36:00,1,206.5,206.5,银行卡,已完成,北京,
O001897,U00427,P00091,2025-04-06 22:36:00,3,569.59,1708.77,银行卡,退款中,北京,
O001897,U00427,P00027,2025-04-06 22:36:00,1,503.55,503.55,微信支付,已完成,北京,
O001898,U00065,P00045,2025-11-05 02:33:00,2,718.59,1437.18,支付宝,已完成,南京,
O001898,U00065,P00059,2025-11-05 02:33:00,3,454.17,1362.51,微信支付,已完成,南京,
O001898,U00065,P00084,2025-11-05 02:33:00,3,940.05,2820.1499999999996,银行卡,已完成,南京,
O001899,U00318,P00028,2025-08-08 03:07:00,1,169.68,169.68,微信支付,已完成,西安,
O001899,U00318,P00041,2025-08-08 03:07:00,2,737.17,1474.34,银行卡,已完成,西安,
O001899,U00318,P00065,2025-08-08 03:07:00,1,434.45,434.45,支付宝,已完成,西安,
O001900,U00040,P00018,2025-01-06 19:48:00,3,642.18,1926.54,支付宝,已完成,重庆,
O001900,U00040,P00014,2025-01-06 19:48:00,1,777.51,777.51,微信支付,已完成,重庆,
O001901,U00145,P00006,2025-08-17 07:53:00,3,460.12,1380.3600000000001,支付宝,已完成,上海,
O001901,U00145,P00037,2025-08-17 07:53:00,1,548.49,548.49,支付宝,已完成,上海,
O001902,U00211,P00023,2025-06-29 12:54:00,2,228.27,456.54,支付宝,已完成,广州,
O001903,U00496,P00054,2025-07-02 10:32:00,2,435.01,870.02,支付宝,已完成,上海,
O001904,U00174,P00007,2025-03-18 13:29:00,3,763.53,2290.59,银行卡,已完成,重庆,
O001904,U00174,P00087,2025-03-18 13:29:00,2,515.2,1030.4,微信支付,已完成,重庆,
O001905,U00004,P00071,2025-01-04 11:57:00,2,87.05,174.1,微信支付,已完成,成都,
O001905,U00004,P00063,2025-01-04 11:57:00,1,904.29,904.29,银行卡,已完成,成都,
O001905,U00004,P00006,2025-01-04 11:57:00,2,460.12,920.24,银行卡,已完成,成都,
O001905,U00004,P00055,2025-01-04 11:57:00,1,679.8,679.8,支付宝,退款中,成都,
O001906,U00410,P00098,2026-02-12 06:36:00,1,976.58,976.58,支付宝,已完成,深圳,
O001906,U00410,P00090,2026-02-12 06:36:00,2,178.25,356.5,银行卡,已完成,深圳,
O001907,U00164,P00008,2025-02-11 13:21:00,1,292.21,292.21,微信支付,已完成,广州,
O001907,U00164,P00057,2025-02-11 13:21:00,27,82.34,2223.1800000000003,支付宝,已完成,广州,1.0
O001907,U00164,P00075,2025-02-11 13:21:00,2,220.07,440.14,银行卡,已完成,广州,
O001907,U00164,P00038,2025-02-11 13:21:00,1,606.87,606.87,微信支付,已完成,广州,
O001908,U00370,P00042,2025-01-18 09:04:00,3,770.42,2311.2599999999998,支付宝,已完成,杭州,
O001909,U00051,P00037,2025-01-26 19:14:00,3,548.49,1645.47,支付宝,已完成,武汉,
O001909,U00051,P00051,2025-01-26 19:14:00,1,229.85,229.85,支付宝,已完成,武汉,
O001910,U00363,P00025,2026-01-31 11:44:00,1,548.1,548.1,银行卡,已完成,武汉,
O001910,U00363,P00060,2026-01-31 11:44:00,1,69.48,69.48,支付宝,已完成,武汉,
O001910,U00363,P00090,2026-01-31 11:44:00,2,178.25,356.5,银行卡,已完成,武汉,
